symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,發行股數,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
3128,昇銳,154000.0,114.0,4735550.0,31.2,31.2,30.6,30.65,,-0.35,30.65,9,30.70,2,34.06,42000000,33.7,27.6,1.2,111.0,3.92,2.02
3130,一零四,16678.0,115.0,3765041.0,225.0,226.5,225.0,225.0,-,0.5,225.00,6,225.50,6,16.54,,,,,,,
3131,弘塑,1938000.0,1781.0,1836358000.0,983.0,998.0,891.0,892.0,,-76.0,892.00,1,896.00,1,41.37,29216015,981.0,803.0,16.0,112.0,1.79,6.94
3138,耀登,371615.0,644.0,50133715.0,133.5,136.0,133.5,135.0,+,1.5,134.50,5,135.00,3,30.61,,,,,,,
3141,晶宏,559000.0,402.0,42788500.0,76.8,77.6,75.6,75.7,,-0.9,75.70,4,76.00,3,66.99,75067678,83.2,68.2,0.50705826,112.0,3.52,2.4
3147,大綜,6128000.0,4681.0,891345500.0,144.5,151.0,141.5,142.0,,4.0,141.50,34,142.00,2,19.24,39006099,156.0,128.0,5.0,112.0,3.52,4.35
3149,正達,729685.0,1191.0,17765630.0,24.7,24.7,24.05,24.1,-,0.7,24.10,6,24.15,12,0.0,,,,,,,
3152,璟德,337000.0,271.0,81289000.0,246.0,248.5,237.0,237.5,,-7.5,237.50,3,238.00,1,58.07,69016200,261.0,214.0,3.68,112.0,1.55,4.57
3162,精確,485000.0,302.0,18261350.0,38.35,38.35,37.45,37.7,,-0.4,37.65,1,37.70,7,37.33,130614142,41.45,33.95,0.0,112.0,0.0,1.84
3163,波若威,5079000.0,3376.0,521392000.0,103.0,105.0,100.0,100.0,,-2.0,100.00,423,100.50,6,17.76,80540741,110.0,90.0,3.6,112.0,3.6,3.08
3164,景岳,195062.0,132.0,4407756.0,22.55,22.7,22.5,22.6,+,0.1,22.50,7,22.70,20,59.47,,,,,,,
3167,大量,270495.0,444.0,15206655.0,57.5,57.5,55.8,56.2,-,1.0,56.20,1,56.30,2,351.25,,,,,,,
3168,,,,,,,,,,,,,,,,,,,,,,
3169,亞信,1469000.0,891.0,196641500.0,133.5,135.0,132.0,134.0,,1.0,133.50,6,134.00,11,36.51,62776981,147.0,121.0,3.5,112.0,2.61,4.83
3171,新洲,288000.0,205.0,8320150.0,29.2,29.2,28.8,28.85,,0.05,28.80,26,28.85,3,13.87,71302317,31.7,26.0,2.0,112.0,6.93,1.79
3176,基亞,175000.0,112.0,6652450.0,37.95,38.3,37.8,37.8,,-0.05,37.80,14,38.00,1,,139429755,41.55,34.05,0.0,112.0,0.0,3.31
3178,公準,561000.0,486.0,64136500.0,115.0,117.5,112.5,112.5,,-2.5,112.50,12,113.50,7,24.89,45050000,123.5,101.5,2.5,111.0,2.22,3.97
3188,鑫龍騰,1812000.0,977.0,47177200.0,25.55,26.9,25.25,25.6,,0.15,25.60,4,25.65,18,12.49,186309876,28.15,23.05,1.6,112.0,6.25,1.78
3189,景碩,9354250.0,6868.0,956811876.0,100.5,103.0,100.5,103.0,+,3.7,102.50,98,103.00,353,1030.0,,,,,,,
3191,雲科,4000.0,4.0,87750.0,22.3,22.3,21.75,21.75,,0.35,21.00,1,21.70,1,,43597381,23.9,19.6,0.0,112.0,0.0,7.71
3202,樺晟,139000.0,92.0,1724250.0,12.5,12.5,12.3,12.5,,0.0,12.40,2,12.50,13,,122044870,13.75,11.25,0.0,112.0,0.0,1.26
3205,佰研,47000.0,37.0,1975150.0,42.0,42.25,41.95,42.1,,0.05,42.00,10,42.10,2,,32545631,46.3,37.9,0.0,112.0,0.0,2.66
3206,志豐,174000.0,137.0,8232900.0,47.2,47.5,47.15,47.3,,0.2,47.30,1,47.35,6,9.81,58916621,52.0,42.6,2.5,112.0,5.29,1.94
3207,耀勝,19918000.0,11412.0,2642118500.0,139.5,146.0,122.0,128.0,,-6.0,127.50,22,128.00,43,73.14,60770341,140.5,115.5,0.9,112.0,0.7,5.61
3209,全科,949321.0,652.0,34189309.0,36.35,36.35,35.85,35.95,-,0.2,35.90,47,36.00,10,13.99,,,,,,,
3211,順達,1861000.0,1393.0,172533700.0,93.6,94.2,92.0,92.2,,-1.0,92.20,6,92.30,15,17.63,151356271,101.0,83.0,5.52904,112.0,6.02,1.66
3213,茂訊,627000.0,433.0,56755300.0,90.3,91.4,89.9,90.0,,0.2,90.00,7,90.10,1,13.31,58685547,99.0,81.0,5.4,112.0,6.0,2.2
3217,優群,1536000.0,1146.0,259911000.0,169.0,171.5,167.0,170.0,,-0.5,170.00,34,170.50,9,20.96,90104203,187.0,153.0,6.4,112.0,3.76,3.57
3218,大學光,527000.0,463.0,144809500.0,274.0,276.5,274.0,274.0,,0.0,274.00,17,274.50,6,22.2,84724899,301.0,247.0,7.0,112.0,2.55,7.3
3219,倚強科,33000.0,33.0,1345450.0,39.8,41.15,39.8,40.5,,1.1,40.35,4,40.75,3,98.78,70428508,44.55,36.45,0.3659499,112.0,0.9,2.24
3221,台嘉碩,590000.0,336.0,16220150.0,27.75,27.75,27.35,27.45,,-0.15,27.40,9,27.45,1,,103977410,30.15,24.75,0.7,112.0,2.55,1.33
3224,三顧,62000.0,54.0,2203000.0,34.95,35.9,34.95,35.85,,0.9,35.85,3,36.00,3,,68172648,39.4,32.3,0.0,112.0,0.0,1.87
3226,至寶電,3000.0,3.0,168800.0,56.0,56.6,56.0,56.6,,0.4,56.50,1,56.80,3,14.01,64430573,62.2,51.0,0.5,112.0,0.88,2.32
3227,原相,1745000.0,1298.0,268717000.0,156.5,157.0,152.5,153.0,,-2.5,152.50,57,153.00,2,27.47,146849132,168.0,138.0,4.58887776,112.0,3.0,2.26
3228,金麗科,688000.0,568.0,311342000.0,450.0,457.5,446.0,449.0,,4.5,449.00,2,450.00,5,,69826495,493.5,404.5,0.0,112.0,0.0,53.2
3229,晟鈦,25266.0,60.0,393753.0,15.55,15.7,15.5,15.7,,0.0,15.55,4,15.70,2,0.0,,,,,,,
3230,錦明,98000.0,47.0,1000750.0,10.4,10.4,10.15,10.15,,-0.1,10.15,16,10.25,1,,71010900,11.15,9.14,0.0,112.0,0.0,1.21
3231,緯創,107418909.0,59869.0,13143342823.0,124.0,125.5,119.0,120.0,-,2.5,120.00,339,120.50,620,30.0,,,,,,,
3232,昱捷,188000.0,117.0,5899500.0,31.4,31.8,31.05,31.4,,0.2,31.40,1,31.45,1,125.6,46567865,34.5,28.3,0.5,112.0,1.59,2.1
3234,光環,2128000.0,1204.0,81276300.0,38.8,39.25,37.65,37.7,,-1.2,37.70,9,37.75,3,,96474692,41.45,33.95,0.0,112.0,0.0,4.95
3236,千如,111000.0,85.0,2225800.0,20.25,20.25,19.9,20.0,,-0.25,19.95,10,20.00,20,55.56,105000613,22.0,18.0,0.22,112.0,1.1,1.41
3252,海灣,162000.0,52.0,3285700.0,20.15,20.4,20.15,20.3,,0.1,20.30,8,20.35,3,,50195754,22.3,18.3,0.0,111.0,0.0,0.51
3257,虹冠電,497364.0,417.0,36095626.0,72.3,73.0,72.0,72.8,+,1.0,72.80,3,72.90,6,23.33,,,,,,,
3259,鑫創,30000.0,23.0,783100.0,26.7,26.7,25.9,25.9,,-0.9,25.90,3,26.10,3,,56965934,28.45,23.35,0.0,112.0,0.0,3.46
3260,威剛,3848000.0,2409.0,373418200.0,97.7,98.2,96.0,96.0,,-0.9,95.90,25,96.00,21,18.43,295965448,105.5,86.4,2.0,111.0,2.08,1.95
3264,欣銓,23912000.0,13508.0,2068111800.0,86.4,88.6,84.5,85.0,,-0.6,85.00,16,85.10,11,14.68,490170076,93.5,76.5,3.3,112.0,3.88,2.29
3265,台星科,2061000.0,1436.0,268126500.0,129.5,133.5,127.0,127.0,,-2.0,127.00,100,127.50,7,20.62,136261659,139.5,114.5,4.8,112.0,3.78,2.89
3266,昇陽,375071.0,178.0,6763871.0,18.45,18.45,17.8,18.0,+,0.2,18.00,7,18.05,4,15.79,,,,,,,
3268,海德威,114000.0,90.0,3090700.0,27.0,27.35,26.95,27.1,,0.1,27.05,4,27.15,1,,33426272,29.8,24.4,0.0,112.0,0.0,1.82
3272,東碩,139000.0,100.0,4294800.0,31.25,31.25,30.75,30.75,,-0.6,30.75,2,30.80,2,,61168018,33.8,27.7,0.0,112.0,9.43,1.09
3276,宇環,546000.0,253.0,10703500.0,20.0,20.05,19.35,19.6,,-0.3,19.55,3,19.60,2,31.61,69712666,21.55,17.65,0.5,111.0,2.55,1.73
3284,太普高,788000.0,237.0,20367250.0,25.75,26.1,25.55,25.55,,-0.15,25.55,6,25.60,1,33.62,88841408,28.1,23.0,0.6,112.0,2.35,2.17
3285,微端,25000.0,22.0,652150.0,26.3,26.3,25.95,25.95,,-0.35,25.95,2,26.05,1,39.32,42735324,28.5,23.4,1.0,112.0,3.85,1.85
3287,廣寰科,402000.0,264.0,13390550.0,33.25,33.75,33.0,33.0,,-0.2,33.00,3,33.05,1,35.87,43970483,36.3,29.7,0.843929,112.0,2.56,2.63
3288,點晶,30000.0,26.0,912250.0,30.7,31.5,30.1,30.1,,-0.75,30.10,8,30.80,1,215.0,15000000,33.1,27.1,0.0,112.0,0.0,4.38
3289,宜特,2323000.0,1539.0,282434500.0,125.5,126.0,119.0,120.0,,-4.0,120.00,12,120.50,12,20.73,75575921,132.0,108.0,3.73024747,112.0,3.09,2.62
3290,東浦,401000.0,165.0,9361100.0,23.3,23.5,23.2,23.3,,0.0,23.30,24,23.35,4,20.44,122520130,25.6,21.0,1.0,112.0,2.44,1.39
3293,鈊象,3010000.0,2476.0,3412550000.0,1140.0,1175.0,1100.0,1120.0,,-20.0,1115.00,39,1120.00,8,24.56,140900780,1230.0,1010.0,45.0,112.0,4.02,12.94
3294,英濟,6729000.0,4128.0,282104850.0,41.4,43.2,40.75,41.2,,0.5,41.15,13,41.20,3,,132015919,45.3,37.1,0.0,112.0,0.0,2.48
3296,勝德,1730863.0,843.0,39170717.0,23.55,23.6,22.0,22.0,-,1.55,21.95,2,22.00,15,0.0,,,,,,,
3297,杭特,79000.0,57.0,1542450.0,19.75,19.75,19.45,19.45,,-0.1,19.40,7,19.45,1,,36049445,21.35,17.55,0.0,112.0,0.0,1.23
3303,岱稜,93000.0,76.0,3047550.0,32.9,33.0,32.6,32.75,,0.0,32.70,4,32.75,11,14.82,94090607,36.0,29.5,1.75,112.0,5.34,1.57
3305,昇貿,1097052.0,860.0,71263699.0,64.8,65.5,64.4,64.7,+,0.2,64.70,10,64.80,2,51.76,,,,,,,
3306,鼎天,1821000.0,1282.0,91365600.0,48.95,51.4,48.8,48.9,,1.25,48.90,1,49.00,1,26.72,50607702,53.7,44.05,1.3,112.0,2.66,0.88
3308,聯德,1589953.0,3200.0,45414282.0,29.05,29.15,28.0,28.2,-,0.85,28.15,21,28.20,13,4.75,,,,,,,
3310,佳穎,21000.0,17.0,2146000.0,102.0,102.5,102.0,102.5,,0.5,102.00,3,103.00,1,26.9,59987010,112.5,92.3,4.2,112.0,4.1,3.54
3311,閎暉,169698.0,231.0,6836692.0,40.25,40.7,40.0,40.1,-,0.15,40.05,19,40.20,1,22.78,,,,,,,
3312,弘憶股,11084655.0,6617.0,429300679.0,40.05,40.15,38.0,38.25,-,2.45,38.20,18,38.25,14,19.32,,,,,,,
3313,斐成,614000.0,360.0,11576150.0,18.35,19.7,18.3,19.0,,0.2,19.00,4,19.10,10,1900.0,168770776,20.9,17.1,0.0,112.0,0.0,2.24
3317,尼克森,153000.0,122.0,8100900.0,52.7,53.1,52.6,52.6,,-0.1,52.60,6,52.80,3,17.83,71051798,57.8,47.35,1.80013374,112.0,3.42,1.31
3321,同泰,296813.0,321.0,5111612.0,17.25,17.55,17.05,17.1,-,0.05,17.05,19,17.10,3,0.0,,,,,,,
3322,建舜電,9406000.0,3536.0,248424800.0,25.5,26.8,25.25,26.2,,0.8,26.15,56,26.20,36,45.17,109531721,28.8,23.6,0.25,112.0,0.95,1.99
3323,加百裕,164000.0,106.0,4078150.0,25.15,25.15,24.7,24.75,,-0.2,24.70,10,24.75,9,,88305914,27.2,22.3,0.0,112.0,0.0,0.88
3324,雙鴻,9040000.0,7298.0,6168302000.0,684.0,704.0,659.0,667.0,,12.0,667.00,37,668.00,3,46.71,89681579,733.0,601.0,6.5,112.0,0.97,8.76
3325,旭品,2181000.0,1270.0,81463300.0,37.75,38.2,36.75,36.95,,-0.7,36.95,9,37.00,2,,90168610,40.6,33.3,0.0,112.0,0.0,3.33
3332,幸康,10000.0,9.0,439350.0,44.2,44.3,43.65,43.7,,-0.6,43.80,1,44.15,1,14.66,48104246,48.05,39.35,1.6,112.0,3.66,1.27
3338,泰碩,2512964.0,2210.0,167918146.0,68.1,68.3,65.9,66.0,-,1.5,66.00,23,66.10,7,23.74,,,,,,,
3339,泰谷,1590000.0,549.0,41906950.0,26.65,26.65,25.95,26.35,,0.1,26.30,37,26.35,15,77.5,52243831,28.95,23.75,0.0,112.0,0.0,2.16
3346,麗清,668754.0,1379.0,32404876.0,49.1,49.1,48.1,48.15,-,0.45,48.15,10,48.25,6,17.57,,,,,,,
3349,寶德,1000.0,1.0,24500.0,24.5,24.5,24.5,24.5,,0.05,24.10,3,24.50,1,,40071648,26.95,22.05,0.0,112.0,0.0,2.83
3354,律勝,572000.0,371.0,13231950.0,23.55,23.95,22.5,22.7,,-0.8,22.60,1,22.75,5,,70112426,24.95,20.45,0.2,112.0,0.88,1.78
3356,奇偶,1801865.0,1271.0,95380290.0,52.9,53.8,52.2,52.2,-,0.4,52.20,25,52.30,8,16.31,,,,,,,
3357,臺慶科,121000.0,89.0,13818000.0,115.0,115.0,113.0,114.0,,-1.0,114.00,15,114.50,2,19.59,102034000,125.0,103.0,4.5,112.0,3.95,1.74
3360,尚立,1856000.0,876.0,31005550.0,17.2,17.3,16.5,16.55,,-0.55,16.55,7,16.60,22,,76402244,18.2,14.9,0.0,112.0,0.0,1.42
3362,先進光,2294000.0,1682.0,540451500.0,233.0,240.0,232.0,232.5,,1.5,232.00,73,232.50,31,82.16,142459880,255.5,209.5,1.0,111.0,0.43,9.99
3363,上詮,2936000.0,1823.0,358051500.0,127.0,128.0,118.5,119.0,,-7.5,118.50,64,119.00,4,915.38,98640567,130.5,107.5,0.5,112.0,0.42,5.49
3372,典範,2460000.0,1397.0,48334000.0,20.55,20.55,19.35,19.35,,-1.35,19.35,90,19.40,12,,175340000,21.25,17.45,0.0,112.0,0.0,1.81
3373,熱映,126000.0,70.0,3106900.0,24.7,24.8,24.55,24.7,,0.25,24.65,1,24.70,1,,43289801,27.15,22.25,1.0,112.0,4.05,1.15
3374,精材,1575000.0,1183.0,200985000.0,127.5,129.0,126.0,126.0,,-0.5,126.00,47,126.50,18,24.85,271364316,138.5,113.5,2.0,112.0,1.59,4.3
3376,新日興,1565601.0,1653.0,310739678.0,204.0,204.0,195.5,195.5,-,7.0,195.50,32,196.00,7,46.77,,,,,,,
3379,彬台,137000.0,49.0,1982150.0,14.65,14.95,14.35,14.35,,-0.3,14.35,9,14.40,3,,38041748,15.75,12.95,0.2,112.0,1.39,0.91
3380,明泰,2518832.0,1583.0,89785399.0,35.75,35.9,35.4,35.55,+,0.15,35.55,9,35.65,8,35.2,,,,,,,
3388,崇越電,127000.0,104.0,9489600.0,74.5,75.2,74.0,74.8,,0.4,74.60,2,74.90,3,21.25,74062358,82.2,67.4,3.1,112.0,4.14,1.28
3390,旭軟,1745000.0,964.0,51039950.0,29.95,30.05,28.7,28.8,,-1.1,28.75,19,28.80,7,28.8,68655059,31.65,25.95,0.7,112.0,2.43,1.68
3402,漢科,658000.0,517.0,60756600.0,93.2,93.9,91.7,91.7,,-1.4,91.70,3,91.80,8,17.77,73047692,100.5,82.6,4.5,112.0,4.91,3.79
3406,玉晶光,9657619.0,8916.0,4368934288.0,427.0,465.0,425.5,462.5,+,39.5,462.00,7,462.50,36,16.97,,,,,,,
3413,京鼎,4518251.0,6598.0,1317238812.0,293.0,296.0,286.5,290.0,-,1.5,290.00,25,290.50,5,14.19,,,,,,,
3416,融程電,894657.0,811.0,125564720.0,135.5,144.0,135.5,139.0,+,4.5,139.00,7,139.50,5,21.48,,,,,,,
3419,譁裕,366345.0,189.0,5836762.0,16.05,16.05,15.9,15.9,-,0.1,15.90,54,15.95,6,0.0,,,,,,,
3426,台興,83000.0,58.0,3473050.0,41.5,42.95,41.5,41.75,,0.45,41.75,7,41.90,1,17.69,26400000,45.9,37.6,2.0,112.0,4.79,1.61
3430,奇鈦科,63000.0,55.0,3010100.0,47.9,48.0,47.6,47.8,,-0.2,47.70,1,47.95,1,10.86,33716085,52.5,43.05,2.0,112.0,4.18,1.59
3432,台端,66301.0,91.0,1313285.0,19.8,19.9,19.55,19.55,-,0.35,19.40,2,19.55,1,0.0,,,,,,,
3434,哲固,73000.0,61.0,2214750.0,30.5,30.6,30.15,30.15,,-0.35,30.15,4,30.30,1,54.82,27080000,33.15,27.15,0.5,112.0,1.66,2.69
3437,榮創,1815763.0,1054.0,54515893.0,30.2,30.55,29.8,29.9,-,0.4,29.90,18,29.95,17,0.0,,,,,,,
3438,類比科,2205000.0,1685.0,202267600.0,90.4,93.5,89.8,90.5,,0.5,90.40,2,90.50,19,,47165815,99.5,81.5,0.5,112.0,0.55,2.26
3441,聯一光,204000.0,154.0,7039900.0,34.1,34.9,33.8,34.5,,0.5,34.50,4,34.55,2,67.65,40039920,37.95,31.05,0.5,112.0,1.45,1.88
3443,創意,1936667.0,5431.0,2545339455.0,1335.0,1345.0,1295.0,1295.0,-,25.0,1295.00,21,1300.00,19,49.48,,,,,,,
3444,利機,448000.0,337.0,46075500.0,105.0,105.0,100.5,101.0,,-2.5,100.50,14,101.00,5,46.76,44114586,111.0,90.9,2.5,112.0,2.48,4.1
3447,展達,111772.0,104.0,3751212.0,34.05,34.25,32.9,32.9,-,1.1,32.90,4,33.25,2,0.0,,,,,,,
3450,聯鈞,3492333.0,3155.0,244774532.0,70.9,71.6,69.0,69.0,-,1.5,69.00,24,69.10,35,0.0,,,,,,,
3454,晶睿,114129.0,150.0,16289458.0,144.0,144.0,142.0,143.0,+,1.0,142.50,15,143.00,1,25.31,,,,,,,
3455,由田,868000.0,567.0,71805300.0,82.5,84.5,81.5,81.5,,-0.6,81.50,7,81.60,9,15.52,59850750,89.6,73.4,5.0,112.0,6.13,1.84
3465,進泰電子,3000.0,2.0,200200.0,66.8,66.8,66.6,66.6,,-0.7,66.40,1,66.60,6,185.0,35329862,73.2,60.0,3.0,112.0,4.5,2.84
3466,德晉,172000.0,92.0,4635000.0,27.1,27.25,26.7,27.05,,-0.2,27.00,4,27.05,1,,61382073,29.75,24.35,0.0,112.0,0.0,1.65
3479,安勤,2679000.0,1802.0,332136000.0,124.5,126.5,121.0,124.0,,1.5,124.00,3,124.50,37,14.8,72446164,136.0,112.0,6.0,112.0,4.84,2.87
3481,群創,52697884.0,13178.0,765545352.0,14.7,14.8,14.4,14.45,-,0.2,14.45,699,14.50,683,0.0,,,,,,,
3483,力致,2797000.0,1708.0,418141500.0,148.5,151.5,148.0,149.5,,2.0,149.50,13,150.00,57,18.62,82928539,164.0,135.0,5.0,112.0,3.34,3.02
3484,崧騰,216000.0,137.0,9704850.0,45.95,45.95,44.55,44.55,,-0.85,44.50,9,44.55,1,38.74,75538769,49.0,40.1,1.2,112.0,5.61,1.23
3489,森寶,399000.0,186.0,8669850.0,21.55,22.05,21.5,21.8,,0.3,21.65,3,21.80,4,181.67,90452155,23.95,19.65,0.4,112.0,1.83,1.43
3490,單井,303000.0,209.0,8091150.0,26.35,27.25,26.3,26.6,,0.2,26.60,13,26.75,2,28.3,55006435,29.25,23.95,1.2,112.0,4.51,1.15
3491,昇達科,1267000.0,889.0,204822500.0,162.0,164.5,160.0,160.0,,2.5,159.50,21,160.00,12,50.0,62931262,176.0,144.0,3.36102753,112.0,2.47,4.89
3492,長盛,75000.0,48.0,1412000.0,18.85,18.9,18.75,18.85,,-0.1,18.85,4,18.90,1,29.92,35531600,20.7,17.0,1.0,111.0,5.31,1.18
3494,誠研,111020.0,91.0,632339.0,5.38,5.84,5.38,5.63,+,0.13,5.62,1,5.63,9,0.0,,,,,,,
3498,陽程,11926000.0,7372.0,487564800.0,42.0,42.35,38.95,39.7,,1.2,39.70,7,39.75,6,84.47,62873008,43.65,35.75,0.0,112.0,0.0,0.98
3499,環天科,278000.0,164.0,5835650.0,21.2,21.3,20.7,21.0,,-0.1,21.00,1,21.20,2,,54970596,23.1,18.9,0.0,112.0,0.0,2.16
3501,維熹,397869.0,705.0,22290543.0,56.0,56.2,55.8,56.0,+,0.5,55.80,3,56.00,10,13.05,,,,,,,
3504,揚明光,1116932.0,994.0,68117357.0,59.3,63.0,58.3,61.0,+,2.1,61.00,11,61.10,5,0.0,,,,,,,
3508,位速,2794000.0,1581.0,77136450.0,27.0,28.2,26.65,28.2,,2.55,28.20,76,0.00,0,,104311737,31.0,25.4,0.0,112.0,0.0,3.63
3511,矽瑪,97000.0,69.0,2394900.0,24.65,24.95,24.55,24.55,,-0.05,24.55,7,24.60,1,,79972945,27.0,22.1,0.0,112.0,0.0,1.33
3512,皇龍,722000.0,346.0,24553700.0,34.0,34.15,33.85,33.95,,0.2,33.95,33,34.00,12,21.09,86158604,37.3,30.6,3.6,112.0,10.6,1.66
3515,華擎,2956545.0,3308.0,779630905.0,256.5,267.0,256.0,260.0,+,6.0,260.00,36,260.50,28,34.39,,,,,,,
3516,亞帝歐,276000.0,195.0,6722400.0,24.7,25.05,24.0,24.0,,-0.5,24.00,16,24.10,2,85.71,52613825,26.4,21.6,0.2,112.0,0.83,0.95
3518,柏騰,135708.0,175.0,4273672.0,32.6,32.6,31.1,31.1,-,0.45,31.05,13,31.25,1,62.2,,,,,,,
3520,華盈,776000.0,442.0,14037200.0,18.95,18.95,17.75,17.9,,-0.65,17.85,4,17.90,2,298.33,68846778,19.65,16.15,0.1,112.0,0.56,1.56
3521,鴻翊,196000.0,123.0,4014100.0,20.7,20.7,20.3,20.4,,-0.3,20.40,5,20.45,2,,78265552,22.4,18.4,0.0,112.0,0.0,2.23
3522,御頂,258000.0,126.0,4722900.0,18.5,18.5,18.15,18.15,,-0.3,18.15,7,18.30,1,,82525000,19.95,16.35,0.0,112.0,0.0,2.0
3523,迎輝,17000.0,14.0,319600.0,18.9,19.0,18.4,18.95,,0.0,18.50,1,18.95,1,,64257868,20.8,17.1,0.0,112.0,0.0,2.18
3526,凡甲,630000.0,512.0,135810500.0,215.0,217.0,213.0,215.0,,4.0,215.00,4,215.50,3,18.41,59176459,236.5,193.5,11.6,112.0,5.4,4.87
3527,聚積,47000.0,43.0,4523500.0,95.6,97.0,95.5,96.0,,0.5,95.90,1,96.30,1,,44445125,105.5,86.4,2.0,112.0,2.08,1.72
3528,安馳,564206.0,470.0,25012221.0,45.9,45.9,42.8,44.85,-,1.2,44.80,11,44.95,1,27.18,,,,,,,
3529,力旺,516000.0,457.0,1306415000.0,2570.0,2615.0,2500.0,2505.0,,-40.0,2505.00,4,2520.00,2,126.77,74651942,2755.0,2255.0,17.5,112.0,0.7,61.85
3530,晶相光,458890.0,453.0,49669372.0,108.0,109.5,107.0,108.0,+,1.0,107.50,4,108.00,5,0.0,,,,,,,
3531,先益,18000.0,15.0,585550.0,32.3,32.6,32.3,32.6,,0.3,32.60,17,32.65,1,13.42,61175011,35.85,29.35,1.7,112.0,5.21,1.06
3532,台勝科,1911609.0,2561.0,312554922.0,162.5,165.5,161.0,161.0,-,2.0,161.00,14,161.50,3,18.05,,,,,,,
3533,嘉澤,1518473.0,2243.0,1964789235.0,1310.0,1335.0,1275.0,1280.0,-,30.0,1280.00,34,1285.00,6,25.48,,,,,,,
3535,晶彩科,598756.0,382.0,11943399.0,20.05,20.05,19.8,20.0,,0.0,19.95,9,20.00,21,0.0,,,,,,,
3537,堡達,592000.0,357.0,24300450.0,40.8,41.45,40.7,40.95,,0.45,40.90,7,40.95,4,14.73,53564742,45.0,36.9,2.5,112.0,6.11,1.9
3540,曜越,2064000.0,1434.0,105533700.0,52.0,52.7,50.0,50.0,,-1.8,50.00,76,50.10,19,35.71,73066548,55.0,45.0,0.9,112.0,1.8,1.96
3541,西柏,76000.0,64.0,2430000.0,32.25,32.8,31.6,31.65,,-0.6,31.60,5,31.70,8,,56787142,34.8,28.5,0.0,112.0,0.0,2.35
3543,州巧,238372.0,282.0,5591544.0,23.25,23.8,23.1,23.45,+,0.2,23.40,9,23.45,16,26.65,,,,,,,
3545,敦泰,1609754.0,1558.0,146661694.0,91.3,92.7,90.2,90.2,-,1.0,90.20,50,90.40,1,54.01,,,,,,,
3546,宇峻,116000.0,86.0,9473900.0,81.8,81.9,81.5,81.7,,0.1,81.70,6,81.80,10,19.27,50586426,89.8,73.6,4.5,112.0,5.51,2.69
3548,兆利,6063000.0,4599.0,1674880000.0,281.5,285.0,272.0,272.0,,-10.0,272.00,33,272.50,3,31.3,66091364,299.0,245.0,2.99992845,111.0,1.1,3.42
3550,聯穎,88702.0,133.0,1292077.0,14.6,14.6,14.5,14.6,-,0.05,14.55,2,14.60,48,0.0,,,,,,,
3551,世禾,679000.0,430.0,73968000.0,109.0,110.5,107.5,108.5,,-0.5,108.00,21,108.50,4,19.44,56774890,119.0,97.7,2.8,112.0,2.58,1.74
3552,同致,231000.0,200.0,27848000.0,121.5,121.5,119.5,120.5,,0.5,120.50,27,121.00,3,26.72,85592949,132.5,108.5,3.0,112.0,2.49,2.39
3555,博士旺,14000.0,13.0,349800.0,25.2,25.2,24.8,24.8,,-0.4,24.70,1,25.10,1,,25762797,27.25,22.35,0.0,112.0,0.0,3.91
3556,禾瑞亞,194000.0,140.0,10211500.0,52.8,53.0,52.2,52.2,,-0.8,52.10,4,52.30,2,53.81,63702844,57.4,47.0,0.9,112.0,1.72,3.07
3557,嘉威,146691.0,298.0,8958078.0,61.1,61.5,60.6,61.0,-,0.1,60.90,11,61.20,1,12.68,,,,,,,
3558,神準,579000.0,430.0,133441500.0,226.0,233.0,226.0,230.5,,5.0,230.00,3,230.50,23,13.66,49060881,253.5,207.5,4.0,112.0,1.74,2.44
3563,牧德,1503371.0,1770.0,513382236.0,347.0,348.0,336.0,337.0,-,8.0,337.00,2,337.50,16,45.98,,,,,,,
3564,其陽,1585000.0,1192.0,109558500.0,69.7,72.0,67.8,68.2,,-0.8,68.20,5,68.50,2,151.56,59123100,75.0,61.4,0.35,112.0,0.51,3.21
3567,逸昌,927000.0,588.0,40751200.0,43.2,44.75,43.1,44.5,,1.65,44.45,18,44.50,16,14.78,33954000,48.95,40.05,2.7,112.0,6.07,2.4
3570,大塚,125000.0,99.0,21602000.0,175.5,175.5,170.5,174.0,,0.0,170.50,2,174.00,1,14.97,17097000,191.0,157.0,8.0,112.0,4.6,3.26
3576,聯合再生,12932745.0,6519.0,142908109.0,11.3,11.3,10.9,10.95,-,0.3,10.90,220,10.95,56,0.0,,,,,,,
3577,泓格,26000.0,24.0,1788300.0,68.7,69.5,68.3,68.4,,-0.8,68.40,1,68.70,1,53.44,63965653,75.2,61.6,1.0,112.0,1.46,3.44
3580,友威科,208000.0,134.0,10793300.0,51.9,52.5,51.3,51.8,,-0.1,51.70,4,51.90,1,19.7,39470657,56.9,46.65,2.02,112.0,3.9,2.27
3581,博磊,551000.0,360.0,17786900.0,32.6,33.45,31.65,31.65,,-0.8,31.65,1,31.70,8,57.55,51006000,34.8,28.5,0.5,112.0,1.58,1.92
3583,辛耘,6881957.0,16865.0,1943250922.0,291.0,293.0,277.0,277.5,-,12.5,277.50,15,278.00,23,34.26,,,,,,,
